1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,Department,Latitude,Longitude,Monument,Priority,Region,id,name
,,,,,,,,,,48.0,30.0,110.0,12.0,10.0,,,25.0,,,Aisne,49.518,3.6552,Saint-Jean-Baptiste,1,Laonnois,Synopsis.php?id=VORGES,Vorges 
,,,,,,,,,,,,,,15.0,,55.0,16.0,,,Seine-et-Marne,48.875,3.2955,Saint-Martin,2,Brie,Synopsis.php?id=SABLONNI,Sablonnieres 
,,,,,,,,,,,,,,,,,,,,Marne,48.846,3.6489,Saint-Martin,4,Marne,Synopsis.php?id=BSSY-REP,Boissy-le-Repos 
,,31.0,,,,16.0,,32.0,,,,25.0,,22.0,,,,,,Marne,48.929,4.2147,Saint-Symphorien,2,Châlonais,Synopsis.php?id=THIBIE,Thibie 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.334,2.7465,Saints-Pierre-et-Paul,4,Gâtinais,Synopsis.php?id=MONTI-LO,Montigny-sur-Loing 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.452,3.0611,Sainte-Geneviève,4,Provinois,Synopsis.php?id=MONTI-LC,Montigny-Lencoup 
,,,,,,,,,,100.0,56.0,,,,,,,,,Aisne,49.371,3.0994,Saint-Martin,1,Soissonais,Synopsis.php?id=MONTI-LG,Montigny-Lengrain 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.258,2.4363,Saint-Denis,4,Gâtinais,Synopsis.php?id=BOULANCO,Boulancourt 
,,,,,,,,,,,,,,,,,,,,Loiret,48.280,2.1735,Saint-Pierre,2,Gâtinais,Synopsis.php?id=THIGNONV,Thignonville 
,,,,,,,,,,,,,,,,,,,,Marne,49.287,3.8131,Saint-Georges,4,Soissonais,Synopsis.php?id=JONCHERY,Jonchery-sur-Vesle 
,,,,,,,,,,,,,,,,40.0,60.0,,,Eure,49.279,1.7757,Saints-Gervais-et-Protais,1,Beauvaisis,Synopsis.php?id=GISORS,Gisors 
,,,,,,,,,,,,,,,,,,,,Essonne,48.702,2.1354,Saint-Remi,4,Parisis,Synopsis.php?id=GIF-Y,Gif-sur-Yvette 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.555,3.1073,Saint-Léonard,4,Provinois,Synopsis.php?id=VANVILLE,Vanville 
,,,,,,,,,,,,,,,,,,,,Essonne,48.734,2.2065,Saints-Rigobert-et-Tenestin,4,Parisis,Synopsis.php?id=VAUHALLA,Vauhallan 
,,,,,,,,,,,,,,,,,,,,Marne,49.366,4.1675,Saint-Remy,4,Reimois,Synopsis.php?id=BAZANCOU,Bazancourt 
,,,,,,,,,,,,,,,,,,,,Marne,48.788,4.2772,Saint-Étienne,4,Châlonais,Synopsis.php?id=LETTREE,Lettree 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.217,1.7036,Saint-Martin,4,Perche,Synopsis.php?id=VIABON,Viabon 
,,,,,,,,,,,,,,,,0.0,0.0,,,Somme,49.894,2.3020,Notre-Dame-de-l'Assomption,1,Outliers,Synopsis.php?id=AMIENS,Amiens 
,,,,,,,,,,,,,23.0,,,,,,,Aisne,49.340,3.6384,La Nativité,3,Soissonais,Synopsis.php?id=VAUXCERE,Vauxcere 
,,,,,,,40.0,,,,,,,,,,,,,Aisne,49.513,3.7269,Saints-Pierre-et-Paul,3,Laonnois,Synopsis.php?id=MONTCHAL,Montchalons 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.296,1.7769,Saint-Jean-Baptiste,4,Perche,Synopsis.php?id=MOUTIERS,Moutiers-en-Beauce 
,,,,,,46.0,84.0,15.0,,,,,,14.0,,,,,,Yvelines,48.892,1.6315,Sainte-Marie-Madeleine,3,Meulanois,Synopsis.php?id=MONTCHAU,Montchauvet 
,,145.0,26.0,,,8.0,90.0,85.0,80.0,52.0,,,,,53.0,65.0,,,,Paris,48.853,2.3345,Saint-Germain-des-Près,1,Parisis,Synopsis.php?id=PARIS-GP,Paris 
,,,,,,,,,,,,,,,,,,,,Marne,48.952,4.3832,Saint-Memmie,4,Châlonais,Synopsis.php?id=S-MEMMIE,Saint-Memmie 
,,,,,12.0,26.0,,,,,,,,22.0,,,,,,Aisne,49.380,3.6238,Saints-Pierre-et-Paul,2,Soissonais,Synopsis.php?id=VIEL-A,Viel-Arcy 
,,,18.0,,,20.0,,,,,,,,20.0,24.0,,10.0,,,Oise,49.191,2.2181,Saint-Martin,2,Therain,Synopsis.php?id=BELLE-E,Belle-Eglise 
,,25.0,,,,,,,30.0,,,,26.0,,,,,,,Seine-et-Marne,49.074,3.0276,Notre-Dame-de-l'Assomption,1,Soissonais,Synopsis.php?id=MAY-M,May-en-Multien 
,,,,,,,,,,42.0,,,31.0,28.0,,,,37.0,,Essonne,48.636,2.4735,Saint-Martin,3,Parisis,Synopsis.php?id=ETIOLLES,Etiolles 
,,,,,,,,,,,,,,,,,,,,Marne,48.838,4.0272,Saints-Rufin-et-Valère,4,Châlonais,Synopsis.php?id=PIERRE-M,Pierre-Morains 
,,,,,,,,,,,,,,,,,,,,Essonne,48.450,1.9579,Saint-André,4,Perche,Synopsis.php?id=AUTHON-P,Authon-la-Plaine 
,,,,,,,,,,,,,,,,,,,,Marne,49.124,3.6786,Saints-Pierre-et-Paul,4,Marne,Synopsis.php?id=PASSY-G,Passy-Grigny 
,,,,,,,,,,,,,,,,,,,,Essonne,48.364,2.0992,Saints-Gervais-et-Protais,4,Parisis,Synopsis.php?id=GUILLERV,Guillerval 
,,,,,,,,,,,,,,,,,,,,Essonne,48.355,2.2723,Saint-Médard,4,Gâtinais,Synopsis.php?id=MESPUITS,Mespuits 
,,,,,,,,,,,,,,,,,,,,Essonne,48.625,2.1229,Saint-Denis,4,Parisis,Synopsis.php?id=BRIIS-F,Briis-sous-Forges 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.584,1.9902,Notre-Dame-de-l'Assomption,4,Perche,Synopsis.php?id=ROCHEFOR,Rochefort-en-Yvelines 
,,,,,,,,,,,,,,,,,,,,Somme,50.086,2.3931,Saint-Jean-Baptiste,4,Outliers,Synopsis.php?id=BEAUQUES,Beauquesne 
,,,,,,,,,,,,,,,,,,,,Aisne,49.540,3.2537,Saint-Pierre,4,Laonnois,Synopsis.php?id=CHAMPS,Champs 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.187,2.5480,Notre-Dame-de-l'Assomption,4,Gâtinais,Synopsis.php?id=ARVILLE,Arville 
,,,,,,,,,,,,,,,,,,,,Marne,48.637,4.4151,Saint-Quentin,4,Châlonais,Synopsis.php?id=MEIX-T,"Meix-Tiercelin, Le "
,,,,,,,,,,,,,,,,,,,,Essonne,48.316,2.2802,Saints-Pierre-et-Paul,4,Gâtinais,Synopsis.php?id=BROUY,Brouy 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.192,1.7359,Saint-Pierre,4,Perche,Synopsis.php?id=GERMIGNO,Germignonville 
,,,,,,,,,,,,,,,,,,,,Oise,49.365,2.2163,Saint-Martin,4,Beauvaisis,Synopsis.php?id=VLRS-S-M,Villers-Saint-Sepulcre 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.748,1.5233,Saint-Martin,4,Perche,Synopsis.php?id=BROUE,Broue 
,,,,,,,,,,,,,,42.0,,,,,,Seine-et-Marne,49.064,3.1579,Notre-Dame-de-l'Assomption,3,Soissonais,Synopsis.php?id=GERMIGNY,Germigny-sous-Coulombes 
,,,,,,,,,,,,,,,,0.0,0.0,,,Loiret,47.889,2.5144,Notre-Dame,2,Gâtinais,Synopsis.php?id=LORRIS,Lorris 
,,,,,,,,,107.0,18.0,,,,,42.0,,33.0,,,Val-d'Oise,49.095,2.4886,Saint-Étienne,2,Senlisis,Synopsis.php?id=FOSSES,Fosses 
,,,,,,30.0,20.0,,,,,,,,,,,,,Oise,49.290,2.8561,Saint-Remi,3,Senlisis,Synopsis.php?id=ORROUY,Orrouy 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.046,2.1164,Notre-Dame-la-Royale,4,Vexin,Synopsis.php?id=MAUBISSO,Maubisson 
,,,,,,,,,,,,160.0,77.0,,,30.0,,,,Essonne,48.592,2.2479,Saint-Clément,2,Parisis,Synopsis.php?id=ARPAJON,Arpajon 
,,,,,,,,,24.0,30.0,,,,111.0,,,15.0,,,Val-de-Marne,48.791,2.3942,Saint-Germain-de-Paris,1,Parisis,Synopsis.php?id=VITRY-S,Vitry-sur-Seine 
,,,,,,,,,,,,286.0,54.0,,,,,,,Aisne,49.407,3.5992,Notre-Dame-de-l'Assomption,3,Soissonais,Synopsis.php?id=SOUPIR,Soupir 
,,,,,,,,,,,,,,,,,,,,Marne,48.841,4.4619,Saint-Pierre,4,Châlonais,Synopsis.php?id=VITRY-V,Vitry-la-Ville 
,,,,,,,,,,80.0,,15.0,17.0,,,20.0,,,,Essonne,48.335,2.3722,Notre-Dame-de-l'Assomption,2,Gâtinais,Synopsis.php?id=BOIGNEVI,Boigneville 
,,,,,28.0,,,,,,,,,,,,,,,Oise,49.388,2.4330,Saints-Pierre-et-Paul,3,Therain,Synopsis.php?id=FITZ-J,Fitz-James 
,,,,,,,,,,,,,,,,,,,,Essonne,48.373,2.3782,Saint-Martin,2,Gâtinais,Synopsis.php?id=GIRNVL-M,Gironville-sur-Essonne 
,,,,,,,,,,,,,,,,,,,,Essonne,48.612,2.3099,Saint-Pierre,4,Parisis,Synopsis.php?id=BRETIG-O,Bretigny-sur-Orge 
,,,,,,,,,,,,,,,,,,,,Aisne,49.460,3.4516,Saint-Jean-Baptiste,4,Laonnois,Synopsis.php?id=ALLEMANT,Allemant 
,,,35.0,25.0,25.0,,,75.0,,26.0,50.0,44.0,,,,,,,,Val-d'Oise,49.076,2.1054,Saint-Aubin,2,Vexin,Synopsis.php?id=ENNERY,Ennery 
,,,,,,,,,,,,,,,,,,,,Essonne,48.730,2.2734,Sainte-Marie-Madeleine,4,Parisis,Synopsis.php?id=MASSY,Massy 
,,,,13.0,,,,,,,,,,,,,,,,Marne,49.024,4.0534,Saint-Hilaire,4,Châlonais,Synopsis.php?id=OIRY,Oiry 
,,,,,,,,,,,,26.0,,15.0,33.0,,,,,Seine-et-Marne,48.729,2.8798,Saint-Germain-d'Auxerre,4,Brie,Synopsis.php?id=MARLES-B,Marles-en-Brie 
,,,,,,,,,,,,,,,,,,,,Oise,49.295,2.3371,Saint-Léger,4,Therain,Synopsis.php?id=BALAGNY,Balagny-sur-Therain 
,,46.0,,,,30.0,15.0,,,,,,,,24.0,,10.0,,,Oise,49.452,2.2525,Saint-Quentin,3,Beauvaisis,Synopsis.php?id=FAY-Q,"Fay-Saint-Quentin, Le "
,,,,,60.0,,,,,,,20.0,15.0,,,,,,,Oise,49.243,1.9355,Saint-Vaast,3,Vexin,Synopsis.php?id=FAY-E,Fay-les-Etangs 
,,,,,,,,,,,,,,,,,,,,Aisne,49.083,3.3390,Saint-Leu,4,Soissonais,Synopsis.php?id=ETREPILL,Etrepilly 
,,,,,,,,,42.0,,14.0,10.0,,,,,,10.0,,Aisne,49.087,3.2797,Saint-Barthélémy,3,Soissonais,Synopsis.php?id=TORCY-V,Torcy-en-Valois 
,,,,,,,,,,,,,,,,,,,,Loiret,47.927,2.1391,Notre-Dame,4,Outliers,Synopsis.php?id=FAY-L,Fay-au-Loges 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.232,2.6842,Saint-Sulpice,4,Gâtinais,Synopsis.php?id=FAY-N,Fay-les-Nemours 
,,,,,,,,,,,,69.0,,,104.0,,,,,Oise,49.147,2.6865,Notre-Dame,2,Senlisis,Synopsis.php?id=CHAALIS,Chaalis 
,,,,,,,,,,,,,,,,30.0,22.0,,,Yonne,48.294,3.2239,Cour Notre-Dame,3,Yonne,Synopsis.php?id=MICHE-ND,Michery 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.261,2.5594,Notre-Dame-de-l'Assomption,4,Gâtinais,Synopsis.php?id=GUERCHEV,Guercheville 
,,,,,,,,,,,,29.0,40.0,60.0,80.0,22.0,,,,Essonne,48.493,2.1900,Saint-Étienne,3,Parisis,Synopsis.php?id=ETRECHY,Etrechy 
,,,,,,,,,,,,,190.0,149.0,,,,,,Marne,49.017,4.0707,Saint-Quentin,3,Châlonais,Synopsis.php?id=PLIVOT,Plivot 
,,,,,,,,,,,,,,,,,,,,Yonne,48.156,3.4409,Notre-Dame,4,Yonne,Synopsis.php?id=VAUMORT,Vaumort 
,,,,,,,,,,,,35.0,15.0,,15.0,,,,,Yvelines,48.944,1.7348,Saint-Martin,3,Meulanois,Synopsis.php?id=GUERVILL,Guerville 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.008,2.3891,Saint-Didier,4,Parisis,Synopsis.php?id=VILLI-BL,Villiers-le-Bel 
,,,,,,,,,,,,,,,,,,,,Aisne,49.262,3.6159,Ferme des Dames,4,Soissonais,Synopsis.php?id=CHRY-C-D,Chery-Chartreuve 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.494,2.5991,Saint-Eloi,4,Gâtinais,Synopsis.php?id=VILLI-BI,Villiers-en-Biere 
,,,,,,,,,43.0,56.0,25.0,,,,,,,,,Marne,49.236,3.6923,Notre-Dame,2,Soissonais,Synopsis.php?id=ARCIS-ND,Arcis-le-Ponsart 
,,,,,,,,,,,,,,30.0,,,,,,Aisne,49.262,3.6159,Ferme de La Tuillerie,4,Soissonais,Synopsis.php?id=CHRY-C-T,Chery-Chartreuve 
,,,,,,,,,,,,,,,,,,,,Marne,48.803,4.2609,Saint-Étienne,4,Châlonais,Synopsis.php?id=BUSSY-L,Bussy-Lettree 
,,15.0,,,,,,,,,,,10.0,,,50.0,5.0,,,Seine-et-Marne,48.560,3.2195,Saint-Léger,3,Provinois,Synopsis.php?id=VULAINES,Vulaines-les-Provins 
,,,,,,,,,,,,,,,,,,,,Oise,49.217,2.0143,Saint-Étienne,4,Vexin,Synopsis.php?id=MONTS,Monts 
,,,,,,,,,,,,,,,,,,,,Marne,49.253,4.0349,Chapter House,4,Reimois,Synopsis.php?id=REIMS-CH,Reims 
,,,,,,,,,,,,,,,,,,,,Marne,48.910,3.7320,Saints-Pierre-et-Paul,4,Marne,Synopsis.php?id=CHPL-O,"Chapelle-sous-Orbais, La "
,,,,,,,,,,,,,,,,,134.0,80.0,,Seine-et-Marne,48.855,2.9117,Notre-Dame-de-l'Assomption,2,Brie,Synopsis.php?id=CHPL-C,"Chapelle-sur-Crecy, La "
,,,,,,,,,,,,,42.0,90.0,65.0,15.0,45.0,19.0,,Seine-et-Marne,48.701,3.2451,Saint-Denis,2,Brie,Synopsis.php?id=BETON-B,Beton-Bazoches 
,,,,,,,,,,26.0,,,,,77.0,,,,,Seine-et-Marne,48.550,2.9005,Saint-Martin,3,Provinois,Synopsis.php?id=CHPL-G,"Chapelle-Gauthier, La "
,,,,,,,,,,,,,,,,,,,,Oise,49.259,2.9314,Saint-Martin,4,Senlisis,Synopsis.php?id=FEIGNEUX,Feigneux 
,,,,,,,,,,,,,,,,,,,,Marne,49.152,4.1139,Saint-Calixte,4,Reimois,Synopsis.php?id=MAILLY-C,Mailly-Champagne 
,,,,,,,,,,42.0,,,,,,,,,,Oise,49.223,1.8756,Saints-Gilles-et-Leu,3,Vexin,Synopsis.php?id=BOUBIERS,Boubiers 
,,,,,,,,,37.0,,,,,,,,,,,Aisne,49.547,3.4103,Saint-Norbert,3,Laonnois,Synopsis.php?id=PREMONTR,Premontre 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.315,2.5683,Sainte-Geneviève,4,Gâtinais,Synopsis.php?id=CHPL-R,"Chapelle-la-Reine, La "
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.238,2.9003,Sainte-Anne,4,Yonne,Synopsis.php?id=LORREZ-B,Lorrez-le-Bocage-Preaux 
,,,,,,,,,,,,,,,,,,,,Loiret,48.112,2.1108,Saint-Aignan,4,Gâtinais,Synopsis.php?id=MONTIGNY,Montigny 
,,,,,37.0,,,,45.0,,,,,,,,,,,Eure-et-Loir,48.059,1.4121,Saint-Pierre,3,Perche,Synopsis.php?id=LUTZ-D,Lutz-en-Dunois 
,,,,,,,,,,,,,212.0,,,,,,,Aisne,49.023,3.6343,La Nativité,2,Marne,Synopsis.php?id=CHPL-MH,"Chapelle-Monthodon, La "
,,,,,,,,,,35.0,20.0,29.0,,,,,,,,Seine-et-Marne,48.775,3.3914,Saints-Antoine-et-Sulpice,3,Brie,Synopsis.php?id=CHPL-MT,"Chapelle-Moutils, La "
,,,,,,,,,,,,,,,67.0,,,,,Marne,48.904,4.5862,La Nativité-de-Saint-Jean,3,Châlonais,Synopsis.php?id=S-JEAN-M,Saint-Jean-sur-Moivre 
,,,,,,,,,,,,,,,,,,,,Loiret,47.903,1.9641,Saint-Jean-Baptiste,4,Outliers,Synopsis.php?id=S-JEAN-B,Saint-Jean-de-Braye 
,,,,,,,,,,,,,,,,,,,,Aisne,49.033,3.4196,Notre-Dame-de-l'Assomption,4,Marne,Synopsis.php?id=ETAMPE-M,Etampes-sur-Marne 
,,,,,,,,,,,,,,,,,,,,Oise,49.326,2.2838,Ferme Saint-Jean-du-Vivier,2,Therain,Synopsis.php?id=S-JEAN-V,Mouy 
,,,,,,,,,80.0,,,,,,21.0,,16.0,,,Loiret,48.186,2.4962,Saint-Loup,2,Gâtinais,Synopsis.php?id=BROMEILL,Bromeilles 
,,25.0,,,,20.0,,,,86.0,,,72.0,,,,,,,Oise,49.299,2.6400,Saint-Gervais,1,Senlisis,Synopsis.php?id=PONTPT-G,Pontpoint 
,,,47.0,,80.0,,,180.0,50.0,50.0,60.0,130.0,130.0,190.0,190.0,40.0,60.0,,,Oise,49.218,2.4219,Saint-Nicolas,1,Therain,Synopsis.php?id=S-LEU-E,Saint-Leu-dEsserent 
,,,,,,,,,,,,,,,,,,,,Marne,49.285,4.0588,Saint-Sébastien,4,Reimois,Synopsis.php?id=BETHENY,Betheny 
,,,,,,,,,,,,,,,,,,,,Aisne,49.338,3.6728,Sainte-Geneviève,4,Soissonais,Synopsis.php?id=BLANZY-F,Blanzy-les-Fismes 
,,,,,,,,,,40.0,,,190.0,187.0,134.0,107.0,,,,Marne,49.254,4.0286,Saint-Jacques,1,Reimois,Synopsis.php?id=REIMS-J,Reims 
,,,,,,,,,,,,22.0,30.0,,,,,,,Essonne,48.391,2.0271,Saint-Thomas-à-Becket,3,Parisis,Synopsis.php?id=MOULINEU,Moulineux 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.065,2.1900,Saint-Denis,4,Vexin,Synopsis.php?id=MERY-O,Mery-sur-Oise 
45.0,,,,,40.0,,,,,,,35.0,,,,,,,,Oise,49.296,2.6563,Saint-Pierre,2,Senlisis,Synopsis.php?id=PONTPT-P,Pontpoint 
,,56.0,,,,,,,,,,,80.0,45.0,40.0,,,,,Marne,49.076,3.6394,Saint-Hippolyte,2,Marne,Synopsis.php?id=DORMANS,Dormans 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.172,1.6218,Saint-Sébastien,4,Perche,Synopsis.php?id=BAIGNOLE,Baignolet 
,,,,,,,,,84.0,42.0,,,,,,,,,,Yvelines,48.992,1.8604,Saint-Michel,3,Meulanois,Synopsis.php?id=JUZIERS,Juziers 
,,,,,,,,,,,,,,,,,,,,Aisne,49.552,3.7697,Saint-Germain,4,Laonnois,Synopsis.php?id=COUCY-E,Coucy-les-Eppes 
,,,,,,,,,,,,,,,,,,,,Aisne,49.518,3.3252,Saint-Sauveur,4,Laonnois,Synopsis.php?id=COUCY-C,Coucy-le-Chateau 
,,,,,33.0,22.0,20.0,,22.0,14.0,,,30.0,,,,6.0,,,Marne,49.349,4.0694,Saints-Pierre-et-Paul,1,Reimois,Synopsis.php?id=BOURGOGN,Bourgogne 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.886,2.0624,Sainte-Croix,4,Parisis,Synopsis.php?id=FOURQUEU,Fourqueux 
,,,,,,,40.0,,,,,,,,,,,,,Aisne,49.532,3.3285,Saint-Remi,4,Laonnois,Synopsis.php?id=COUCY-V,Coucy-la-Ville 
,,,,,,,,,,,,,,,,,,,,Yonne,48.031,3.2957,Saint-Julien,4,Yonne,Synopsis.php?id=S-JULI-S,Saint-Julien-de-Sault 
,,,,,,,,,,,,,,,,,,,,Aisne,49.391,3.7918,Saint-Jean-Baptiste,4,Soissonais,Synopsis.php?id=CHAUDARD,Chaudardes 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.121,1.6944,Saints-Crépin-et-Crépinien,4,Beauvaisis,Synopsis.php?id=CHAUSSY,Chaussy 
,,,,20.0,,24.0,,,,,,,,,,,,,,Oise,49.390,2.1410,Saint-Lucien,3,Beauvaisis,Synopsis.php?id=WARLUIS,Warluis 
,,,,,,,,,,,,,,,,,,,,Aisne,49.405,3.5706,Saint-Laurent,4,Soissonais,Synopsis.php?id=CHAVONNE,Chavonne 
,,,,,,,,,,,,,,,,,,,,Loiret,48.121,2.1143,Saint-Pierre,4,Gâtinais,Synopsis.php?id=ATTRAY,Attray 
,,,,,,,,,,,,,,,,,,,,Aisne,49.178,3.4735,Saint-Georges,4,Soissonais,Synopsis.php?id=VLNV-F,Villeneuve-sur-Fere 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.226,2.9370,Saint-Gengoue,4,Yonne,Synopsis.php?id=VAUX-LU,Vaux-sur-Lunain 
,,,,,,55.0,45.0,,,,,33.0,,,,,,,,Aisne,49.161,3.4221,Notre-Dame-de-l'Assomption,2,Soissonais,Synopsis.php?id=COINCY,Coincy 
,,,,,,,,,80.0,,,,,,,,,,,Seine-et-Marne,48.528,3.3131,Saint-Martin,2,Provinois,Synopsis.php?id=CHALTR-P,Chalautre-la-Petite 
,80.0,15.0,,20.0,,,,,,22.0,,,,,,,,,,Oise,49.298,2.9221,Saint-Denis,1,Senlisis,Synopsis.php?id=MORIENVA,Morienval 
,,,,,,,,,,,,,,,,,,,,Marne,48.770,3.4542,Saint-Loup-de-Troyes,4,Brie,Synopsis.php?id=VLNV-L,Villeneuve-la-Lionne 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.067,1.9680,Saint-Martin,2,Vexin,Synopsis.php?id=VLNV-M,"Villeneuve Saint-Martin, La "
,,,,,,,,,,50.0,,20.0,60.0,,20.0,,,,,Oise,49.274,2.6891,Saint-Barthélémy,2,Senlisis,Synopsis.php?id=VLNV-V,Villeneuve-sur-Verberie 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.541,3.4602,Saint-Georges,4,Provinois,Synopsis.php?id=CHALTR-G,Chalautre-la-Grande 
,,,,,,,,,,,,,,,,65.0,14.0,,,Oise,49.155,3.0625,Saint-Laurent,1,Soissonais,Synopsis.php?id=VLNV-T,"Villeneuve-sous-Thury, La "
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.735,2.4083,Saints-Pierre-et-Paul,4,Parisis,Synopsis.php?id=VLNV-R,Villeneuve-le-Roi 
,,,,,,,,,,,,,,,,,,,,Loiret,48.205,2.2265,Saint-Benoît,4,Gâtinais,Synopsis.php?id=BOUZONVI,Bouzonville-en-Beauce 
,,,,,,600.0,250.0,250.0,450.0,450.0,400.0,120.0,250.0,100.0,45.0,,,,,Yonne,48.198,3.2841,Saint-Étienne,1,Yonne,Synopsis.php?id=SENS,Sens 
,,,,,,,,,,,,,,,,,,,,Eure,49.008,0.5296,Saint-Martin,4,Outliers,Synopsis.php?id=BROGLIE,Broglie 
,,,,,,,,,,,,,,,,,,,,Yonne,48.082,3.2948,Notre-Dame-de-l'Assomption,4,Yonne,Synopsis.php?id=VLNV-Y,Villeneuve-sur-Yonne 
,,,,,,,,,,,,,,,,,,,,Aisne,49.057,3.2792,Saint-Remi,4,Soissonais,Synopsis.php?id=LUCY-B,Lucy-le-Bocage 
,,,,,,,,,,,,,,,,,,,,Marne,49.140,4.3660,Saint-Laurent,4,Châlonais,Synopsis.php?id=MOURMELO,Mourmelon-le-Grand 
,,,,,,,,,,,,,,,,,,,,Marne,48.780,4.4015,Notre-Dame-de-l'Assomption,4,Châlonais,Synopsis.php?id=FAUX-V,Faux-Vesigneul 
,,,24.0,,27.0,15.0,,13.0,,,,,,,,,,,,Val-d'Oise,49.129,2.2934,Saint-Vaast,3,Therain,Synopsis.php?id=NOINTEL,Nointel 
,,,,,,,,,,37.0,,,18.0,,24.0,,,,,Aube,48.416,3.4509,Saints-Gervais-et-Protais,3,Provinois,Synopsis.php?id=TRAINEL,Trainel 
,,,,,,,,,,,,,,,,,,,,Aisne,49.462,3.8238,Saint-Marcoul,4,Laonnois,Synopsis.php?id=CORBENY,Corbeny 
,,,,,,58.0,18.0,,,,,,,,,84.0,50.0,,,Seine-et-Marne,48.423,2.9979,Saint-Laurent,3,Provinois,Synopsis.php?id=LAVAL-B,Laval-en-Brie 
,,20.0,56.0,,,,,,,,,,,,,,,,,Oise,49.429,2.1070,Notre-Dame,3,Beauvaisis,Synopsis.php?id=MARISSEL,Marissel 
,,,,,,,,,,,,35.0,,,22.0,20.0,40.0,,,Aisne,49.501,3.5961,Saint-Nicolas,2,Laonnois,Synopsis.php?id=LAVAL-L,Laval-en-Laonnois 
,,,,,,,,,,,,,,,,,,,,Loiret,48.069,2.4298,Saint-Martin,4,Gâtinais,Synopsis.php?id=BEAUNE-R,Beaune-la-Rolande 
,,,,,,,,,,,,,,,,,,,,Eure,49.093,1.4864,Notre-Dame,4,Beauvaisis,Synopsis.php?id=VERNON,Vernon 
,,,,,,,,,,38.0,,,,,,,,,,Aisne,49.201,3.0450,Saint-Pierre,2,Soissonais,Synopsis.php?id=BOURSONN,Boursonne 
,,,,,,,,,,,,,,,,,,,,Oise,49.458,2.5662,Saint-Martin,4,Noyonnais,Synopsis.php?id=CRESSONS,Cressonsacq 
,,,,,,,,,,,43.0,20.0,,,,,,,,Seine-et-Marne,49.037,3.0573,Saint-Étienne,3,Soissonais,Synopsis.php?id=OCQUERRE,Ocquerre 
,,,,,,,73.0,,,,,,,,,,,,,Seine-St-Denis,48.940,2.4972,Saint-Sulpice,1,Parisis,Synopsis.php?id=AULNAY-B,Aulnay-sous-Bois 
,,,,,,,,,,,,,,,,,,,,Yonne,48.217,3.2873,Saint-Clément,4,Yonne,Synopsis.php?id=S-CLEMNT,Saint-Clement 
,,66.0,,,37.0,,,18.0,12.0,,,,,,,,,32.0,,Val-d'Oise,49.112,2.4286,Saints-Côme-et-Damien,1,Senlisis,Synopsis.php?id=LUZARCHE,Luzarches 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.126,1.8897,Saint-Martin,4,Vexin,Synopsis.php?id=COMMENY,Commeny 
,,,,,,,,,,,,,,,,,,,,Yonne,48.263,3.0731,Saint-Loup-de-Sens,4,Yonne,Synopsis.php?id=VILLETHI,Villethierry 
,,,,,,,,,20.0,,,,13.0,,,,,,,Oise,49.187,1.8325,Saint-Denis,2,Vexin,Synopsis.php?id=SERANS,Serans 
,,,,,,,,,,,,,90.0,,,,,,,Loiret,48.228,2.4272,Saint-Étienne,3,Gâtinais,Synopsis.php?id=BRIARRES,Briarres-sur-Essonne 
,,,,,,,19.0,,40.0,35.0,,55.0,,,34.0,12.0,,,,Marne,49.076,4.1746,Saint-Réol,1,Châlonais,Synopsis.php?id=AMBONNAY,Ambonnay 
,,,,,,,,,,,,,,,,,,,,Yonne,48.223,3.2242,Saint-Urbain,4,Yonne,Synopsis.php?id=NAILLY,Nailly 
,,,,,,,,,,,,,,,,,,,,Essonne,48.312,1.9983,Saints-Pierre-et-Eutrope,4,Gâtinais,Synopsis.php?id=ANGERVIL,Angerville 
